tid,text,datetime,lang,location,place,source,retweeted,user,q_text
1190816750616498177,Its secretary-general J Solomon also alleges the human resources minister has made a 'U-turn' on having more than one union at a workplace. #FMTNews #MTUC #JSolomon  https://t.co/zC0P9usDlF,2019-11-03 02:23:32,en,"ÜT: 3.099457,101.681025",,"""http://twitter.com""",0,fmtoday,workplace
1190816664297910274,Boss comes back from vacation to go back on vacation  - workplace morale is at an all time low,2019-11-03 02:23:11,en,"Forest, VA",,"""http://twitter.com/download/iphone""",0,LBen_Vision21,workplace
1190816627048222720,"@smarterchild909 @fizbangpop @PMC713 @CNN She resigned because Nancy Pelosi told her to, her behavior was unethical and wrong, and her approval rating tanked. Hill still doesn’t believe she did anything wrong (although it’s a perfect example of abuse of power in the workplace) and sees herself as the victim",2019-11-03 02:23:02,en,"New York, NY",,"""http://twitter.com/download/iphone""",0,TheRealSteveCol,workplace
1190816582118674434,It has to be difficult going to your job in a hostile workplace. Thinking esecially of Lt. Col. Vindman who shows up to his…,2019-11-03 02:22:52,en,,,"""http://twitter.com/download/iphone""",167,Hooplaoly,workplace
1190816395954728962,"Yesterday, at the @ifstal Workshop 1. Thanks to the friendly team; 
The workplace round-table was instructive.
The Rich Picture application to thinking was an important new knowledge-everyone should learn it.
Oh, and the food was great😋.
#foodsystems #OneHealth #cscjourney https://t.co/4aYXR6F07U https://t.co/HP2bD4u4HL",2019-11-03 02:22:07,en,,,"""https://mobile.twitter.com""",0,awero_kadri,workplace
1190816392020447232,#WhatIf we lead with workplace engineering?,2019-11-03 02:22:06,en,,,"""https://twitter.com/HMWDesign_Bot""",0,HMWDesign_Bot,workplace
1190816367500333056,"‘I felt my shoulders relax and a rush of well-being”

Delegate at @ActionCOACH ANZ conference reflecting to his colleague…",2019-11-03 02:22:00,en,Global,,"""http://twitter.com/download/iphone""",1,Centre4Optimism,workplace
1190816139930148864,//t.co/rZMp8MGpY8 8 Reasons To Develop #SeriousGames In Corporate Training: Are you curious about #gamebasedlearning an…,2019-11-03 02:21:06,en,#seriousgames,,"""https://twitter.com/seriousgames123""",2,seriousgames123,workplace
1190816125535297536,@JVER1 @IceCrea99739674 They are snowflakes any never worked for anything they wanted because their mommy and daddy bought it for them.  Zero work ethic and lazy. No social skills to deal with other people in the workplace.  They are pathetic.,2019-11-03 02:21:03,en,USA,,"""http://twitter.com/download/iphone""",1,karen01347913,workplace
1190816115016028160,Planning to launch new #workplace technology? Use these 6 tips to help your team adapt. https://t.co/qvlryew1ME,2019-11-03 02:21:00,en,"Houston, TX",,"""https://buffer.com""",0,Insperity,workplace
1190816049958195200,"""Women doctors are leaving the field of medicine in disturbing numbers,"" said Asst. Prof. VJ Periyakoil (@palliator), foun…",2019-11-03 02:20:45,en,United States,,"""http://twitter.com/download/iphone""",260,MeganMc_MedAnth,workplace
1190814531775131648,Many domestic workers in Delhi will save an average of 1000 rupees a month. So will women working in #factories and #shop…,2019-11-03 02:14:43,en,"Delhi, India",,"""http://twitter.com/download/android""",478,amitkirthwal,workersrights
1190807559541788673,More Americans engaged in labor strikes last year than any year since 1986. And the success of recent walkouts will likel…,2019-11-03 01:47:00,en,"Georgia, USA",,"""http://twitter.com/download/iphone""",3,BasBleu52,workersrights
1190792357916090368,In case you missed it: New @AFLCIO report alleges anti-union actions by European companies operating in the American South 👉 htt…,2019-11-03 00:46:36,en,"Washington, DC",,"""http://twitter.com/download/iphone""",0,Shawna_SolCntr,workersrights
1190780455714349056,This is not just an American issue. This is one of the reasons the Oz economy is tanking. #wages #auspol #WorkersRights…,2019-11-02 23:59:18,en,Australia,,"""http://twitter.com/download/android""",22,TrishaWF,workersrights
1190778399960248321,⁦@sammacameron⁩ under fire as fashion label breaches employment rules. #ConservativeParty #WorkersRights  https://t.co/ofVBf5Tc9u,2019-11-02 23:51:08,en,UK Northwest.,,"""http://twitter.com/download/iphone""",0,RobinJamesYoung,workersrights
1190761484449566720,@LDTFerguson Ah see that’s what we’re doing wrong. Citizen protestors should instead host expensive $1000 per head din…,2019-11-02 22:43:55,en,Australia,,"""http://twitter.com/download/android""",7,JennyKe63130704,workersrights
1190758042813501441,@NLanPplsRep love that you are keeping it real. Christmas isn't great for these employees #workersrights https://t.co/BZ0vxKvrX1,2019-11-02 22:30:15,en,,,"""http://twitter.com/download/android""",0,annettecfc88,workersrights
1190751001982226432,Honoured 2 be standing  #prospectivecandidate #Riverside proud of my record 4  support 4 trade  unions   #WorkersRight…,2019-11-02 22:02:16,en,Liverpool,,"""http://twitter.com/download/android""",1,erika_rushton,workersrights
1190743535076683776,"""The @IDanielBlake director raises his game yet further with this gut-wrenching tale of a delivery worker driven to the b…",2019-11-02 21:32:36,en,,,"""http://twitter.com/download/android""",9,platt_a,workersrights
1190742161840648192,"January and February Review - via @smedian_network 

.@Medium #medium #blog #essay #news #politics #government #authoritarian #regime #fascist #democracy #trump #ClimateChange #Unions #snapchat #facebook #capitalism #socialism #Labor #WorkersRights #Work
https://t.co/OD8rWig36A",2019-11-02 21:27:08,en,,,"""https://www.smedian.com""",0,chrisoldcorn,workersrights
1190741556829073408,"People gathered in the foyer after this film - they were saying if working conditions are that bad now, we can imagine the…",2019-11-02 21:24:44,en,Scotland,,"""http://twitter.com/download/android""",7,Adrianaislay,workersrights
1190732362822369280,Trump Bites Rat @SolHughesWriter #WorkersRights https://t.co/u45WktVBhm,2019-11-02 20:48:12,en,"Cambs, UK",,"""http://twitter.com""",0,AngusCarruthers,workersrights
1190731750693060608,Once a #Tory! #Workersrights safe in their hands? Samantha #Cameron under fire as fashion label breaches employment rules https://t.co/mzPSPflFqR,2019-11-02 20:45:46,en,Ambergate,,"""http://twitter.com/#!/download/ipad""",0,dbparkin,workersrights
1190726064600780800,"US capitalists have done everything in their power to suppress the voice of the worker's perspective, &amp; the fostering of a worker-centric society. Those who stand on the side of the workers are a danger to the capitalist machinery.
#capitalism
#UnionsForAll
#WorkersRights",2019-11-02 20:23:11,en,"Seattle, WA",,"""http://twitter.com/download/android""",0,nmonego,workersrights
1190720323362213888,In case you missed it: New @AFLCIO report alleges anti-union actions by European companies operating in the American South 👉 https://t.co/O0646YEL0d | #USA #WorkersRights https://t.co/cXf0QNT3rY,2019-11-02 20:00:22,en,Global,,"""https://app.agorapulse.com""",0,BHRRC,workersrights
1190716724229935104,"People gathered in the foyer after this film - they were saying if working conditions are that bad now, we can imagine the horror once we have come out of Europe which currently protects our #workersrights https://t.co/TMpMUFer7k",2019-11-02 19:46:04,en,"London, England",,"""http://twitter.com/download/iphone""",7,WorkPsychol,workersrights
1190711799802413057,"Most mindblowing thing of the day: John Lloyd, Chair of @LILGBT shattering every anti-LGBT+ myth we hear about Cuba

I wonder if we can invite him to @Torfaen_Labour LGBT+ to speak, @dylantljones? 

#Unions4Cuba #TransRights #WorkersRights #LGBTrights #HumanRights #Solidarity https://t.co/W0lGlozzD0",2019-11-02 19:26:30,en,"Ideoleg Pur, Wales",,"""http://twitter.com/#!/download/ipad""",0,AlexJThomas,workersrights
1190704405290651650,"What did Unions give us? - via @smedian_network

.@Medium #medium #blog #essay #news #politics #government #capitalism #socialism #Unions #Labor #WorkersRights #Work #education #america #canada #organizedlabor #uspolitics #cdnpoli #ukpoli
https://t.co/w930eunZi0",2019-11-02 18:57:07,en,,,"""https://www.smedian.com""",0,chrisoldcorn,workersrights
1190701515427733515,Anne is a union activist and friend to @CWAUnion. We are calling for her immediate release and asking all international obs…,2019-11-02 18:45:38,en,USSR,,"""http://twitter.com/download/android""",19,YuriFrozen,workersrights
1190701391955841025,#NeverWarren #NeverPete #NeverBiden #OnlySanders Thanks Joe Manchin for setting the precident disavowing #bluenomatterwho…,2019-11-02 18:45:08,en,"NY, USA",,"""http://twitter.com/download/iphone""",2,GelicaAF,workersrights
1190687384138125322,"#CheckOut the 'Occupy WSIB' Youtube channel playlist of videos from #InjuredWorkers Protests &amp; Direct Action in #LdnOnt, #W…",2019-11-02 17:49:28,en,"London, Ontario",,"""http://www.mikasoftware.com""",2,LndOntRetweets,workersrights
1190687079568674816,From director @KenLoachSixteen comes @SWMYfilm - the story a family caught up in Britain's zero-hour crisis. #SorryWeMis…,2019-11-02 17:48:16,en,North Yorkshire,,"""http://twitter.com/download/android""",1,tkpoeticlicence,workersrights
1190684955216621569,Customers and businesses that work with the Willy Street Co-op should push back on these policies. #solidarity #WorkersRights #labor,2019-11-02 17:39:49,en,,,"""http://twitter.com/download/android""",0,WillyStWatch1,workersrights
1190682520343470083,A motivating meet up with artists today - planning a poster making session to get people to vote @LabourParty #GeneralEl…,2019-11-02 17:30:09,en,"Newcastle Upon Tyne, England",,"""http://twitter.com/download/iphone""",8,Richardne001,workersrights
1190680834329608193,. @LorenaAD80 and her circle of anti-farmworker legislators want to strip workers of one of their most fundamental America…,2019-11-02 17:23:27,en,"San Diego, California",,"""https://mobile.twitter.com""",1,TonyKrvaric,workersrights
1190678847194386434,The lovely folk at Ethical Consumer @EC_magazine have launched a worthwhile crowdfunder to get their Ethical Lifestyle Toolkit off the ground. https://t.co/hEbLmKkZ3N #ethical #EthicalConsumer #lifestyle #EthicalLifestyle #environmental #HumanRights #AnimalRights #WorkersRights,2019-11-02 17:15:33,en,Manchester/Hackney,,"""https://mobile.twitter.com""",0,Louise243,workersrights
1190675687784402945,". @LorenaAD80 claims to be pro farm workers. If that’s the case, why is she against their right to CHOOSE whether or not to be represented by the #UFW? #Justice #WorkersRights https://t.co/UxY2jYyxMZ",2019-11-02 17:03:00,en,California,,"""https://about.twitter.com/products/tweetdeck""",0,PickJustice,workersrights
1190673498114580480,"@Teamsters @UFCW 
#UnionsBuiltThisCountry #WorkersRights #EqualPay #EqualRights #NeverForget #Treason #Rape #RICO #BloodyDayton #EpsteinGate With Enemies both Foreign and Domestic #RockNLoad #ColdWarWarriors #Equalizers #VoteBlue4Vets https://t.co/1MKl2XIsnz https://t.co/UEH55mNxey",2019-11-02 16:54:18,en,Big Zero  USA (0HI0),,"""https://mobile.twitter.com""",0,UCryptochick,workersrights
1190661163320795137,"Honoured 2 be standing  #prospectivecandidate #Riverside proud of my record 4  support 4 trade  unions   #WorkersRights   #equalpay   @fbumerseyside   @Unite_NorthWest
#cammellairds #keeptheguardonthetrain
 @GMB_union #NHS #cleanerspay https://t.co/lGdjY3qF6o",2019-11-02 16:05:17,en,Liverpool,,"""http://twitter.com/download/android""",1,CllrMariaToolan,workersrights
1190660762940903424,"Progress from the recent #streetart mural at #SidneyStreet, #Sheffield

Sorry We Missed You - Out @showroomcinema now!

#sorrywemissedyou #gigeconomy #Sheffieldissuper #fivefivedesignz #kenloach #WorkersRights #SWMY https://t.co/rMHT1uBJJz",2019-11-02 16:03:41,en,Planet Earth ,,"""https://mobile.twitter.com""",0,fivefivedesignz,workersrights
1190657952916656129,#NeverWarren #NeverPete #NeverBiden #OnlySanders Thanks Joe Manchin for setting the precident disavowing #bluenomatterwho. #GameON #NoMiddleGround #BernieBlue #WorkersRights #GreenNewDeal #MedicareForAll #BernieOrBust https://t.co/DialrfIIa5,2019-11-02 15:52:31,en,"Indianapolis, IN",,"""http://twitter.com/download/android""",2,LightningSue,workersrights
1190654854705889281,"#CheckOut the 'Occupy WSIB' Youtube channel playlist of videos from #InjuredWorkers Protests &amp; Direct Action in #LdnOnt, #Windsor &amp;  #Toronto + other videos to EXPOSE #Ontario's #WSIB https://t.co/CzSc6ACSIN #WorkersRights #workers #onpoli",2019-11-02 15:40:13,en,"London, Ontario Canada",,"""https://mobile.twitter.com""",2,occupywsib,workersrights
1190653999738953736,So Vote to #CareforOurNHS Vote for #GreenNewDeal Vote for #RealLivingWage Vote for #WinterFuelAllowance Vote for #SmallerClassSizes Vote for #WorkersRights #VoteLabour2019 as it is #TimeForChange https://t.co/BoyaJpvHJ5,2019-11-02 15:36:49,en,"Saint Austell, England",,"""http://twitter.com/#!/download/ipad""",0,LabourStan,workersrights
1190639103685074951,"#AsalMohammadi, a civil activist and a student, who published articles in support of Iranian workers and in support of the protests of Ahvaz Steele and #HaftTappeh workers, was temporarily freed until her appeal hearing. #Iran #HumanRights #WorkersRights https://t.co/RDhAlFsM3V",2019-11-02 14:37:37,en,Toronto,,"""https://mobile.twitter.com""",0,polimusings1,workersrights
